Consiglio portieri — 2026-07-26 13:42Z

1) michael-collodi: 65 pt (45-81)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
2) brian-schwake: 62 pt (44-81)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
3) matt-turner: 60 pt (44-84)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
4) drake-callender: 58 pt (43-78)
   SQUADRA: minnesota-united-minneapolis-saint-paul-minnesota | AVVERSARIO: san-diego-san-diego
5) andrew-thomas-1998-09-01: 55 pt (36-78)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
6) freese-matthew: 55 pt (46-75)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
7) kristijan-kahlina: 45 pt (24-74)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: chicago-fire-bridgeview-illinois
8) daniel-de-sousa-brito: 43 pt (32-66)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: N/D
9) yohei-takaoka: 39 pt (11-65)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
10) brad-stuver: 38 pt (24-66)
   SQUADRA: austin-austin-texas | AVVERSARIO: colorado-rapids-denver-colorado
11) christopher-brady: 32 pt (11-62)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
12) rocco-rios-novo: 29 pt (0-58)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
13) patrick-schulte: 27 pt (12-46)
   SQUADRA: columbus-crew-columbus-ohio | AVVERSARIO: inter-miami
14) roman-celentano: 27 pt (0-60)
   SQUADRA: cincinnati-cincinnati-ohio | AVVERSARIO: sj-earthquakes-santa-clara-california
15) nicholas-defreitas-hansen: 20 pt (5-37)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
16) hugo-lloris: 16 pt (0-40)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
17) novak-micovic: 15 pt (1-32)
   SQUADRA: la-galaxy-los-angeles-california | AVVERSARIO: dallas-frisco-texas
18) jonathan-sirois: 11 pt (5-31)
   SQUADRA: montreal-impact-montreal-quebec | AVVERSARIO: N/D
19) andrew-vincent-rick: 4 pt (0-44)
   SQUADRA: philadelphia-union-chester-pennsylvania | AVVERSARIO: atlanta-united-atlanta-georgia
20) thomas-hasal: 2 pt (0-25)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia

(0 esclusi/non disponibili questa giornata)
