Consiglio attaccanti — 2026-07-26 12:47Z

1) lionel-andres-messi-cuccittini: 79 pt (64-96)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
2) rafael-navarro-leal: 62 pt (44-87)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
3) dor-david-turgeman: 56 pt (37-80)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
4) philip-zinckernagel: 54 pt (29-81)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
5) julian-hall-2008-03-24: 51 pt (33-74)
   SQUADRA: new-york-rb-secaucus-new-jersey | AVVERSARIO: orlando-city-lake-mary-florida
6) cristian-omar-espinoza: 48 pt (27-65)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
7) denis-bouanga: 45 pt (21-82)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
8) maximilian-arfsten: 43 pt (28-62)
   SQUADRA: columbus-crew-columbus-ohio | AVVERSARIO: inter-miami
9) hannes-wolf: 42 pt (24-58)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
10) heung-min-son: 42 pt (23-63)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
11) antoine-griezmann: 41 pt (25-58)
   SQUADRA: atletico-madrid-madrid | AVVERSARIO: N/D
12) brian-white: 38 pt (20-65)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
13) thomas-muller: 37 pt (18-61)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
14) luca-daniel-langoni: 36 pt (15-55)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
15) prince-osei-owusu: 36 pt (10-72)
   SQUADRA: montreal-impact-montreal-quebec | AVVERSARIO: new-england-foxborough-massachusetts
16) amahl-pellegrino: 34 pt (24-51)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
17) logan-farrington: 34 pt (15-56)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
18) bernard-kamungo: 33 pt (18-57)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
19) ousseni-bouda: 33 pt (14-47)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
20) thai-baribo: 33 pt (12-49)
   SQUADRA: dc-united-washington-district-of-columbia | AVVERSARIO: nashville-sc
21) jahkeele-marshall-rutty: 32 pt (15-48)
   SQUADRA: new-york-rb-secaucus-new-jersey | AVVERSARIO: orlando-city-lake-mary-florida
22) sam-surridge: 31 pt (12-52)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
23) david-enmanuel-martinez-morales: 30 pt (15-43)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
24) marcus-ingvartsen: 30 pt (13-49)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
25) darren-yapi: 27 pt (11-45)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
26) ender-jesus-echenique-pena: 27 pt (12-49)
   SQUADRA: cincinnati-cincinnati-ohio | AVVERSARIO: sj-earthquakes-santa-clara-california
27) jonathan-bamba: 25 pt (4-47)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
28) griffin-yow: 24 pt (18-31)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
29) georgi-minoungou: 23 pt (16-27)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
30) robert-lewandowski: 23 pt (8-43)
   SQUADRA: barcelona-barcelona | AVVERSARIO: N/D
31) emilio-aristizabal-chavarriaga: 10 pt (3-26)
   SQUADRA: toronto-toronto | AVVERSARIO: new-york-city-new-york-new-york
32) liel-abada: 10 pt (0-29)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: chicago-fire-bridgeview-illinois
33) malachi-jones: 7 pt (0-25)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
34) tyler-boyd: 6 pt (0-29)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
35) jacob-shaffelburg: 5 pt (3-7)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
36) osaze-de-rosario: 5 pt (0-15)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
37) samuel-sarver: 4 pt (0-18)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
38) daniel-pinter-2007-06-06: 2 pt (2-2)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: N/D

(1 esclusi/non disponibili questa giornata)
