Consiglio portieri — 2026-07-26 16:41Z

1) cheong-hyo-park: 62 pt (41-79)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
2) chang-geun-lee: 56 pt (39-78)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
3) in-jae-hwang: 45 pt (28-70)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
4) dong-jun-kim: 44 pt (30-65)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
5) jeong-hoon-kim-2001-04-20: 44 pt (29-65)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
6) jong-bum-baek: 43 pt (33-46)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
7) bum-keun-song: 42 pt (25-55)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
8) hyun-woo-cho: 40 pt (30-52)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
9) dong-heon-kim: 39 pt (28-50)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
10) sung-yun-gu: 37 pt (22-57)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
11) kyung-min-kim: 36 pt (18-65)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
12) hyung-geun-kim: 20 pt (4-43)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
13) hyeon-yeop-kim: 7 pt (0-27)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
14) hong-seong-min: 3 pt (0-23)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju

(1 esclusi/non disponibili questa giornata)
