Consiglio portieri — 2026-07-27 08:14Z

1) bum-keun-song: 59 pt (42-72)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
2) cheong-hyo-park: 51 pt (29-67)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
3) jeong-hoon-kim-2001-04-20: 50 pt (36-71)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
4) sung-yun-gu: 49 pt (34-69)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
5) dong-jun-kim: 47 pt (33-67)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
6) hyun-woo-cho: 44 pt (34-56)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
7) chang-geun-lee: 42 pt (25-65)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
8) jong-bum-baek: 42 pt (31-45)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
9) dong-heon-kim: 37 pt (25-48)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
10) in-jae-hwang: 37 pt (21-62)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
11) kyung-min-kim: 31 pt (13-60)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
12) hyung-geun-kim: 24 pt (8-47)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
13) ju-hyun-lee: 13 pt (7-29)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: N/D
14) hyeon-yeop-kim: 8 pt (0-28)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
15) hong-seong-min: 3 pt (0-23)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju

(0 esclusi/non disponibili questa giornata)
