Consiglio portieri — 2026-07-27 18:00Z

1) bum-keun-song: 57 pt (40-70)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
2) cheong-hyo-park: 54 pt (32-70)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
3) jeong-hoon-kim-2001-04-20: 50 pt (35-71)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
4) sung-yun-gu: 49 pt (35-68)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
5) dong-jun-kim: 46 pt (32-67)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
6) hyun-woo-cho: 45 pt (35-57)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
7) jong-bum-baek: 44 pt (33-46)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
8) chang-geun-lee: 42 pt (25-64)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
9) in-jae-hwang: 41 pt (24-65)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
10) dong-heon-kim: 37 pt (26-48)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
11) kyung-min-kim: 28 pt (10-57)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
12) hyung-geun-kim: 23 pt (4-47)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
13) ju-hyun-lee: 13 pt (6-29)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: N/D
14) hyeon-yeop-kim: 8 pt (0-28)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
15) hong-seong-min: 3 pt (0-23)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju

(0 esclusi/non disponibili questa giornata)
