Consiglio difensori — 2026-07-27 08:03Z

1) maxwell-woledzi: 63 pt (55-72)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
2) mamadou-fofana: 52 pt (30-78)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
3) micael-dos-santos-silva: 52 pt (33-64)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
4) tayvon-gray: 52 pt (38-69)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
5) reid-roberts: 50 pt (28-86)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
6) tristan-blackmon: 48 pt (35-57)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
7) christopher-mcvey: 44 pt (25-58)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
8) anthony-markanich: 43 pt (22-59)
   SQUADRA: minnesota-united-minneapolis-saint-paul-minnesota | AVVERSARIO: san-diego-san-diego
9) daniel-munie: 43 pt (27-58)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
10) jeisson-andres-palacios-murillo: 43 pt (25-58)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
11) mathias-nicolas-laborda-malsenido: 43 pt (24-71)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
12) rob-holding: 43 pt (26-60)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
13) shaquell-moore: 42 pt (28-57)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
14) edier-ocampo-vidal: 41 pt (27-62)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
15) emir-karic: 41 pt (21-60)
   SQUADRA: sturm-graz-graz | AVVERSARIO: N/D
16) malte-amundsen: 40 pt (19-54)
   SQUADRA: columbus-crew-columbus-ohio | AVVERSARIO: inter-miami
17) walker-zimmerman: 40 pt (10-58)
   SQUADRA: toronto-toronto | AVVERSARIO: new-york-city-new-york-new-york
18) jackson-ragen: 39 pt (18-54)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
19) jakob-glesnes: 39 pt (20-58)
   SQUADRA: la-galaxy-los-angeles-california | AVVERSARIO: dallas-frisco-texas
20) raul-gustavo-pereira-bicalho: 39 pt (22-49)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
21) andy-aryel-najar-rodriguez: 38 pt (18-70)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
22) nkosi-burgess: 37 pt (20-54)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
23) alexander-roldan: 36 pt (19-51)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
24) david-brekalo: 36 pt (18-51)
   SQUADRA: orlando-city-lake-mary-florida | AVVERSARIO: new-york-rb-secaucus-new-jersey
25) eddie-livington-segura-martinez: 36 pt (21-50)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
26) efrain-morales: 34 pt (24-48)
   SQUADRA: montreal-impact-montreal-quebec | AVVERSARIO: new-england-foxborough-massachusetts
27) harry-toffolo: 34 pt (16-51)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: chicago-fire-bridgeview-illinois
28) ryan-hollingshead: 33 pt (20-46)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
29) jack-elliott: 32 pt (16-51)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
30) joel-waterman: 31 pt (12-45)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
31) marcelo-andres-herrera-mansilla: 31 pt (13-56)
   SQUADRA: columbus-crew-columbus-ohio | AVVERSARIO: inter-miami
32) iago-teodoro-da-silva-nogueira: 30 pt (9-46)
   SQUADRA: orlando-city-lake-mary-florida | AVVERSARIO: new-york-rb-secaucus-new-jersey
33) jack-maher: 30 pt (0-50)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
34) brayan-andres-ceballos-jimenez: 29 pt (10-55)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
35) kobe-franklin: 29 pt (14-41)
   SQUADRA: toronto-toronto | AVVERSARIO: new-york-city-new-york-new-york
36) andrew-gutman: 28 pt (14-53)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
37) ian-fray: 28 pt (13-39)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
38) nick-hagglund: 26 pt (8-41)
   SQUADRA: cincinnati-cincinnati-ohio | AVVERSARIO: sj-earthquakes-santa-clara-california
39) tomas-totland: 26 pt (3-59)
   SQUADRA: st-louis-city-st-louis-missouri | AVVERSARIO: real-salt-lake-salt-lake-city-utah
40) kyle-duncan: 23 pt (0-55)
