Consiglio difensori — 2026-07-26 16:57Z

1) maxwell-woledzi: 63 pt (53-72)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
2) nouhou-tolo: 63 pt (39-87)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
3) tayvon-gray: 62 pt (47-78)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
4) mamadou-fofana: 59 pt (37-85)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
5) micael-dos-santos-silva: 56 pt (36-68)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
6) rob-holding: 53 pt (35-70)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
7) anthony-markanich: 49 pt (28-66)
   SQUADRA: minnesota-united-minneapolis-saint-paul-minnesota | AVVERSARIO: san-diego-san-diego
8) christopher-mcvey: 46 pt (27-59)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
9) jeisson-andres-palacios-murillo: 46 pt (29-61)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
10) reid-roberts: 46 pt (24-82)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
11) shaquell-moore: 46 pt (32-62)
   SQUADRA: dallas-frisco-texas | AVVERSARIO: la-galaxy-los-angeles-california
12) raul-gustavo-pereira-bicalho: 45 pt (28-55)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
13) andy-aryel-najar-rodriguez: 42 pt (21-74)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
14) jackson-ragen: 42 pt (20-57)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
15) emir-karic: 41 pt (21-60)
   SQUADRA: sturm-graz-graz | AVVERSARIO: N/D
16) daniel-munie: 39 pt (24-55)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
17) alexander-roldan: 38 pt (21-52)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
18) jakob-glesnes: 37 pt (18-56)
   SQUADRA: la-galaxy-los-angeles-california | AVVERSARIO: dallas-frisco-texas
19) tristan-blackmon: 37 pt (25-47)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
20) walker-zimmerman: 37 pt (8-56)
