player_slug,player_name,league_slug,tipo_carta,potenziale_score,squadra,prossimo_avversario,ultima_partita_score,l5,l10,l40,min_attuale_eur,media_transazioni_7gg_trimmed_eur,n_transazioni_usate,sconto_percent,prossima_partita_data,ore_alla_partita,ultimo_tipo_evento
gabriel-armando-de-abreu,Gabriel Paulista,campeonato-brasileiro-serie-a,misto,0.7214,SC Corinthians Paulista,Club Athletico Paranaense (casa),44.14,64.0,59.0,58.0,1.05,2.9,95/97,63.74,2026-07-30T22:30:00Z,75.5,in_season
lucas-tolentino-coelho-de-lima,Lucas Paquetá,campeonato-brasileiro-serie-a,misto,0.522,CR Flamengo,SC Internacional (trasferta),0.0,62.0,57.0,53.0,1.0,1.39,24/26,27.97,2026-07-29T22:30:00Z,51.5,classic
