player_slug,player_name,league_slug,tipo_carta,potenziale_score,squadra,prossimo_avversario,ultima_partita_score,l5,l10,l40,min_attuale_eur,media_transazioni_7gg_trimmed_eur,n_transazioni_usate,sconto_percent,prossima_partita_data,ore_alla_partita,ultimo_tipo_evento
diego-martin-rossi-marachlian,Diego Rossi,liga-mx,misto,0.4893,CF Monterrey,Atlas FC de Guadalajara (trasferta),28.1,55.0,57.0,54.0,1.15,6.27,91/93,81.66,2026-08-02T01:00:00Z,126.1,in_season
