player_slug,player_name,league_slug,tipo_carta,potenziale_score,squadra,prossimo_avversario,ultima_partita_score,l5,l10,l40,min_attuale_eur,media_transazioni_7gg_trimmed_eur,n_transazioni_usate,sconto_percent,prossima_partita_data,ore_alla_partita,ultimo_tipo_evento
marvin-wanitzek,Marvin Wanitzek,2-bundesliga,misto,0.2509,Karlsruher SC,DSC Arminia Bielefeld (casa),43.1,54.0,64.0,61.0,3.93,3.59,31/33,-9.29,2026-08-08T11:00:00Z,280.0,classic
