player_slug,player_name,league_slug,tipo_carta,potenziale_score,squadra,prossimo_avversario,ultima_partita_score,l5,l10,l40,min_attuale_eur,media_transazioni_7gg_trimmed_eur,n_transazioni_usate,sconto_percent,prossima_partita_data,ore_alla_partita,ultimo_tipo_evento
dario-esteban-osorio-osorio,Darío Osorio,superliga-dk,misto,0.4749,FC Midtjylland,Beşiktaş Jimnastik Kulübü (casa),70.5,47.0,52.0,51.0,3.0,2.15,28/30,-39.67,2026-07-30T17:00:00Z,70.0,classic
