player_slug,player_name,league_slug,tipo_carta,potenziale_score,squadra,prossimo_avversario,ultima_partita_score,l5,l10,l40,min_attuale_eur,media_transazioni_7gg_trimmed_eur,n_transazioni_usate,sconto_percent,prossima_partita_data,ore_alla_partita,ultimo_tipo_evento
angel-fabian-di-maria-hernandez,Ángel Di María,superliga-argentina-de-futbol,misto,0.2875,CA Rosario Central,Racing Club de Avellaneda (casa),44.7,60.0,62.0,67.0,1.87,2.44,20/22,23.36,2026-07-29T00:15:00Z,29.2,classic
