ts_utc,league_slug,player_slug,card_slug,prezzo_min_eur,media_recente_eur,sconto_temporale_pct,trend,rendimento_atteso_pct,guadagno_atteso_eur,gate_passa,prezzo_secondo_eur,margine_trasversale_pct,scarto_thin_market
2026-08-03T17:38:07+00:00,spor-toto-super-lig,leandro-trossard,leandro-trossard-2025-limited-400,3.5614,3.28,-8.58,,0.0,0.0,0
2026-08-03T17:38:28+00:00,mlspa,paxten-aaronson,paxten-aaronson-2025-limited-141,4.56,5.108,10.73,,0.0,0.0,0
2026-08-03T17:40:46+00:00,2-bundesliga,robert-nesta-glatzel,robert-nesta-glatzel-2025-limited-318,2.5,2.353,-6.25,,0.0,0.0,0
2026-08-03T17:40:51+00:00,mlspa,djordje-mihailovic,djordje-mihailovic-2026-limited-481,5.8,6.36,8.81,,0.0,0.0,0
2026-08-03T17:41:55+00:00,jupiler-pro-league,mamadou-diakhon,mamadou-diakhon-2024-limited-382,3.0,3.35,10.45,,3.86,0.1159,0
2026-08-03T17:42:29+00:00,premiership-gb-sct,maksymilian-stryjek,maksymilian-stryjek-2025-limited-468,5.85,4.98,-17.47,,0.0,0.0,0
2026-08-03T17:43:54+00:00,primeira-liga-pt,andre-miguel-valente-silva,andre-miguel-valente-silva-2025-limited-337,1.75,9.5575,81.69,,17.0,0.2975,0
2026-08-03T17:44:50+00:00,premiership-gb-sct,liam-henderson-1996-08-23,liam-henderson-1996-08-23-2026-limited-16,16.0,,,,0.0,0.0,0
2026-08-03T17:44:53+00:00,premier-league-gb-eng,marco-palestra,marco-palestra-2024-limited-204,4.68,,,,0.0,0.0,0
2026-08-03T17:44:56+00:00,premier-league-gb-eng,william-saliba,william-saliba-2025-limited-91,3.2175,3.528,8.8,,0.0,0.0,0
2026-08-03T17:45:47+00:00,eredivisie,kodai-sano,kodai-sano-2025-limited-19,1.755,12.5167,85.98,,17.0,0.2983,0
2026-08-03T17:50:48+00:00,mlspa,prince-osei-owusu,prince-osei-owusu-2026-limited-546,1.77,1.5067,-17.48,,0.0,0.0,0
2026-08-03T17:52:16+00:00,serie-a-it,romelu-lukaku-menama,romelu-lukaku-menama-2024-limited-683,5.01,4.8833,-2.59,,0.0,0.0,0
2026-08-03T17:53:15+00:00,eredivisie,julius-dirksen,julius-dirksen-2024-limited-266,3.9,1.224,-218.63,,0.0,0.0,0
2026-08-03T17:53:55+00:00,mlspa,carles-gil-de-pareja-vicent,carles-gil-de-pareja-vicent-2025-limited-310,13.5979,12.0957,-12.42,,0.0,0.0,0
2026-08-03T17:55:23+00:00,austrian-bundesliga,yusuf-demir,yusuf-demir-2025-limited-393,1.7433,2.82,38.18,,17.0,0.2964,0
2026-08-03T17:58:00+00:00,football-league-championship,max-weiss,max-weiss-2024-limited-671,5.0,5.4564,8.36,,0.0,0.0,0
