Consiglio difensori — 2026-07-27 07:28Z

1) gi-hyuk-lee: 65 pt (55-77)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
2) juan-antonio-ros-martinez: 62 pt (44-80)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
3) joon-hyuck-kang: 61 pt (42-80)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
4) julien-celestine: 56 pt (42-77)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
5) you-hyeon-lee: 54 pt (40-67)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
6) jun-choi: 52 pt (39-71)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
7) jeong-won-eo: 51 pt (33-83)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
8) cheol-woo-park: 49 pt (32-71)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
9) jin-su-kim: 48 pt (34-58)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
10) ryun-sung-kim: 48 pt (27-66)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
11) hyun-taek-cho: 45 pt (30-68)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
12) joo-yong-lee: 45 pt (29-57)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
13) tae-hee-lee-1992-06-16: 45 pt (30-60)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
14) moon-hwan-kim: 42 pt (28-55)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
15) myung-sun-kim: 42 pt (31-57)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
16) dong-jin-kim: 40 pt (30-53)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
17) seung-hyun-jung: 39 pt (30-53)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
18) chan-yong-park: 37 pt (28-47)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
19) myung-jae-lee: 37 pt (19-62)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
20) patrick-william-sa-de-oliveira: 37 pt (19-46)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
21) chang-yong-lee: 36 pt (29-41)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
22) seong-kwon-jo: 36 pt (24-54)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
23) yazan-abo-alarab: 36 pt (13-57)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
24) tae-hwan-kim-1989-07-24: 34 pt (24-46)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
25) thomas-oude-kotte: 31 pt (18-41)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
26) 1993-01-17: 30 pt (10-48)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
27) chang-rae-ha: 29 pt (9-55)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
28) tae-hyun-kim: 28 pt (15-40)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
29) italo-moreira-barcelos: 27 pt (13-50)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
30) young-gwon-kim: 22 pt (10-37)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
31) seok-hyun-choi: 20 pt (0-44)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
32) min-duk-kim: 19 pt (7-30)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
33) min-gyu-jang: 18 pt (11-28)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
34) myung-guan-seo: 18 pt (0-44)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
35) soo-il-park: 17 pt (0-34)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
36) si-woo-jin: 15 pt (0-37)
   SQUADRA: gwangju-gwangju | AVVERSARIO: N/D
37) woo-jin-choi: 14 pt (0-35)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
38) jae-woo-kim: 12 pt (1-24)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
39) ki-min-kwon: 12 pt (0-31)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
40) jin-ho-kim: 10 pt (0-28)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
41) chan-ouk-lee: 8 pt (2-12)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
42) jin-seong-park: 5 pt (0-21)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
43) ho-young-park: 2 pt (2-2)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon

(0 esclusi/non disponibili questa giornata)
