Consiglio centrocampisti — 2026-07-26 11:41Z

1) nicolas-fernandez-mercau: 86 pt (65-107)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
2) carles-gil-de-pareja-vicent: 71 pt (47-96)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
3) onni-valakari: 67 pt (40-93)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
4) anders-dreyer: 65 pt (40-89)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
5) paxten-aaronson: 60 pt (38-82)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
6) rodrigo-javier-de-paul: 56 pt (37-74)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
7) jack-mcglynn: 55 pt (31-79)
   SQUADRA: houston-dynamo-houston-texas | AVVERSARIO: sporting-kc-kansas-city-kansas
8) pep-biel-mas-jaume: 53 pt (28-79)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: chicago-fire-bridgeview-illinois
9) aleksey-miranchuk: 52 pt (28-75)
   SQUADRA: atlanta-united-atlanta-georgia | AVVERSARIO: philadelphia-union-chester-pennsylvania
10) marcel-hartel: 52 pt (25-78)
   SQUADRA: st-louis-city-st-louis-missouri | AVVERSARIO: real-salt-lake-salt-lake-city-utah
11) emil-forsberg: 49 pt (30-69)
   SQUADRA: new-york-rb-secaucus-new-jersey | AVVERSARIO: orlando-city-lake-mary-florida
12) cristian-omar-espinoza: 48 pt (22-75)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
13) hany-mukhtar: 46 pt (19-73)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
14) sebastian-berhalter: 46 pt (22-70)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
15) maximiliano-nicol-moralez: 44 pt (21-67)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
16) beau-leroux: 42 pt (23-62)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
17) cristian-roldan: 42 pt (12-72)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
18) adrian-andres-cubas: 39 pt (17-61)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
19) edvard-sandvik-tagseth: 39 pt (20-57)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
20) jeppe-tverskov: 39 pt (6-71)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
21) albert-rusnak: 38 pt (22-55)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
22) chris-durkin: 37 pt (12-61)
   SQUADRA: st-louis-city-st-louis-missouri | AVVERSARIO: real-salt-lake-salt-lake-city-utah
23) anton-saletros: 36 pt (21-51)
   SQUADRA: chicago-fire-bridgeview-illinois | AVVERSARIO: charlotte-fc-charlotte-north-carolina
24) matti-peltola: 34 pt (16-53)
   SQUADRA: dc-united-washington-district-of-columbia | AVVERSARIO: nashville-sc
25) marky-delgado: 33 pt (13-53)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
26) matt-polster: 32 pt (10-53)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
27) owen-wolff: 32 pt (7-57)
   SQUADRA: austin-austin-texas | AVVERSARIO: colorado-rapids-denver-colorado
28) dylan-chambost: 30 pt (12-47)
   SQUADRA: columbus-crew-columbus-ohio | AVVERSARIO: inter-miami
29) yannick-bright: 29 pt (13-46)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
30) mathieu-choiniere: 27 pt (2-52)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
31) matthew-james-corcoran: 27 pt (13-41)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
32) jeevan-singh-badwal: 24 pt (3-46)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
33) bryan-josue-acosta-ramos: 21 pt (-3-45)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
34) david-ayala: 21 pt (4-38)
   SQUADRA: portland-timbers-portland-oregon | AVVERSARIO: N/D
35) alex-muyl: 17 pt (7-27)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
36) hassani-dotson: 16 pt (-7-38)
   SQUADRA: seattle-sounders-renton-washington | AVVERSARIO: portland-timbers-portland-oregon
37) keaton-alexander-parks: 15 pt (-1-31)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
38) david-vazquez: 12 pt (-15-39)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
39) gustav-berggren: 9 pt (-3-21)
   SQUADRA: new-york-rb-secaucus-new-jersey | AVVERSARIO: orlando-city-lake-mary-florida
40) luke-brennan-2005-02-24: 9 pt (-3-21)
   SQUADRA: atlanta-united-atlanta-georgia | AVVERSARIO: philadelphia-union-chester-pennsylvania
41) jackson-yueill: 8 pt (-6-21)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
42) david-ruiz-2004-02-08: 7 pt (-16-30)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
43) jack-skahan: 7 pt (-23-37)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
44) reed-baker-whiting: 7 pt (-6-19)
   SQUADRA: nashville-sc | AVVERSARIO: dc-united-washington-district-of-columbia
45) brian-anunga: 6 pt (-8-20)
