Consiglio centrocampisti — 2026-07-27 18:02Z

1) nicolas-fernandez-mercau: 77 pt (60-96)
   SQUADRA: new-york-city-new-york-new-york | AVVERSARIO: toronto-toronto
2) carles-gil-de-pareja-vicent: 66 pt (44-84)
   SQUADRA: new-england-foxborough-massachusetts | AVVERSARIO: montreal-impact-montreal-quebec
3) anders-dreyer: 61 pt (42-82)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
4) onni-valakari: 61 pt (47-91)
   SQUADRA: san-diego-san-diego | AVVERSARIO: minnesota-united-minneapolis-saint-paul-minnesota
5) sebastian-berhalter: 60 pt (41-80)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
6) marcel-hartel: 59 pt (42-81)
   SQUADRA: st-louis-city-st-louis-missouri | AVVERSARIO: real-salt-lake-salt-lake-city-utah
7) pep-biel-mas-jaume: 59 pt (32-74)
   SQUADRA: charlotte-fc-charlotte-north-carolina | AVVERSARIO: chicago-fire-bridgeview-illinois
8) paxten-aaronson: 52 pt (31-67)
   SQUADRA: colorado-rapids-denver-colorado | AVVERSARIO: austin-austin-texas
9) marky-delgado: 51 pt (38-71)
   SQUADRA: los-angeles-fc-los-angeles-california | AVVERSARIO: vancouver-whitecaps-vancouver-british-columbia
10) rodrigo-javier-de-paul: 50 pt (36-68)
   SQUADRA: inter-miami | AVVERSARIO: columbus-crew-columbus-ohio
11) adrian-andres-cubas: 49 pt (33-60)
   SQUADRA: vancouver-whitecaps-vancouver-british-columbia | AVVERSARIO: los-angeles-fc-los-angeles-california
12) beau-leroux: 46 pt (31-65)
   SQUADRA: sj-earthquakes-santa-clara-california | AVVERSARIO: cincinnati-cincinnati-ohio
13) emil-forsberg: 46 pt (34-65)
   SQUADRA: new-york-rb-secaucus-new-jersey | AVVERSARIO: orlando-city-lake-mary-florida
14) cristian-omar-espinoza: 45 pt (24-62)
