Consiglio attaccanti — 2026-07-27 18:02Z

1) dae-won-kim: 66 pt (44-88)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
2) oberdan-alionco-de-lima: 57 pt (48-62)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
3) ho-jae-lee: 46 pt (32-65)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
4) jae-hyun-mo: 44 pt (27-67)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
5) dong-kyung-lee: 42 pt (30-51)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
6) jefferson-fernando-isidio: 40 pt (31-53)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
7) min-kyu-song: 38 pt (29-41)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
8) dong-jun-lee: 37 pt (26-61)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
9) gerso-fernandes: 32 pt (14-53)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
10) yago-cariello-ribeiro: 30 pt (12-46)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
11) masatoshi-ishida: 28 pt (8-52)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
12) patryk-klimala: 28 pt (14-45)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
13) bruno-rodrigues-mota: 27 pt (17-45)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
14) stefan-mugosa: 27 pt (6-41)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
15) seung-seop-kim: 25 pt (17-30)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
16) jin-su-seo: 23 pt (4-42)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
17) byung-chan-choi: 22 pt (13-44)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
18) min-kyu-joo: 20 pt (1-38)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
19) dong-ryul-lee: 18 pt (3-34)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
20) marcos-vinicius-amaral-alves: 13 pt (0-51)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
21) sang-heon-lee-1998-02-26: 13 pt (6-19)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
22) paulo-afonso-da-rocha-junior: 11 pt (3-12)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
23) vitor-gabriel-claudino-rego-ferreira: 10 pt (0-20)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
24) tiago-pereira-da-silva: 9 pt (2-16)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
25) hyun-woo-chae: 8 pt (0-21)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
26) seong-min-kim: 5 pt (0-26)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
27) byung-kwan-jeon: 3 pt (0-5)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
28) jae-joon-an: 3 pt (0-6)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
29) yun-ho-kim: 1 pt (1-1)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: N/D

(2 esclusi/non disponibili questa giornata)
