Consiglio attaccanti — 2026-07-26 16:12Z

1) dae-won-kim: 78 pt (56-99)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
2) jae-hyun-mo: 51 pt (34-74)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
3) ho-jae-lee: 46 pt (33-65)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
4) oberdan-alionco-de-lima: 44 pt (35-49)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
5) dong-kyung-lee: 42 pt (31-51)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
6) jefferson-fernando-isidio: 36 pt (27-49)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
7) masatoshi-ishida: 35 pt (15-59)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
8) gerso-fernandes: 34 pt (17-55)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
9) dong-jun-lee: 32 pt (20-55)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
10) min-kyu-song: 29 pt (20-33)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
11) yago-cariello-ribeiro: 29 pt (10-45)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
12) byung-chan-choi: 28 pt (19-50)
   SQUADRA: gangwon-gangneung | AVVERSARIO: bucheon-1995-bucheon
13) jin-su-seo: 27 pt (7-46)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
14) stefan-mugosa: 27 pt (6-41)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
15) patryk-klimala: 23 pt (9-40)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
16) bruno-rodrigues-mota: 21 pt (11-39)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
17) seung-seop-kim: 21 pt (12-25)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
18) dong-ryul-lee: 20 pt (5-36)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
19) min-kyu-joo: 20 pt (1-38)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
20) sang-heon-lee-1998-02-26: 14 pt (7-20)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
21) paulo-afonso-da-rocha-junior: 12 pt (4-13)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
22) marcos-vinicius-amaral-alves: 11 pt (0-49)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
23) vitor-gabriel-claudino-rego-ferreira: 9 pt (0-18)
   SQUADRA: bucheon-1995-bucheon | AVVERSARIO: gangwon-gangneung
24) hyun-woo-chae: 8 pt (0-20)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
25) tiago-pereira-da-silva: 7 pt (0-14)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
26) seong-min-kim: 6 pt (0-26)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
27) jae-joon-an: 3 pt (0-6)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: sangju-sangmu-sangju
28) byung-kwan-jeon: 2 pt (0-5)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
29) yun-ho-kim: 1 pt (1-1)
   SQUADRA: pohang-steelers-pohang | AVVERSARIO: N/D

(2 esclusi/non disponibili questa giornata)
