Consiglio centrocampisti — 2026-07-27 18:02Z

1) juan-antonio-ros-martinez: 59 pt (41-77)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
2) seo-jae-min: 55 pt (40-73)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
3) matheus-oliveira-santos: 52 pt (31-73)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
4) bong-soo-kim: 49 pt (37-59)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
5) hrvoje-babec: 49 pt (38-69)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
6) min-seo-moon: 46 pt (31-60)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
7) hyun-taek-cho: 44 pt (30-67)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
8) tae-joon-park: 43 pt (32-50)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
9) dong-kyung-lee: 42 pt (31-51)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
10) gyu-seong-lee: 42 pt (30-60)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
11) jeong-hyun-kim: 37 pt (30-48)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
12) jin-gyu-kim: 35 pt (25-48)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
13) darijan-bojanic: 32 pt (12-52)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
14) jae-hyeok-oh: 32 pt (17-49)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
15) kyoung-rok-choi: 19 pt (9-45)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
16) ka-ram-han: 15 pt (6-21)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
17) seong-ung-maeng: 15 pt (6-19)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: N/D
18) jun-ha-kim: 11 pt (5-17)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
19) seong-woo-moon: 5 pt (0-33)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
20) joao-pedro-costa-gamboa: 2 pt (0-6)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul

(2 esclusi/non disponibili questa giornata)
