Consiglio centrocampisti — 2026-07-27 08:15Z

1) juan-antonio-ros-martinez: 62 pt (44-80)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
2) matheus-oliveira-santos: 59 pt (39-81)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
3) seo-jae-min: 55 pt (40-72)
   SQUADRA: incheon-united-incheon | AVVERSARIO: jeju-united-seogwipo-jeju-do
4) min-seo-moon: 51 pt (36-65)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
5) bong-soo-kim: 49 pt (37-58)
   SQUADRA: daejeon-citizen-daejeon | AVVERSARIO: gwangju-gwangju
6) hrvoje-babec: 47 pt (36-68)
   SQUADRA: seoul-seoul | AVVERSARIO: jeonbuk-motors-jeonju
7) hyun-taek-cho: 46 pt (31-69)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
8) dong-kyung-lee: 45 pt (34-54)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
9) gyu-seong-lee: 42 pt (29-59)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
10) tae-joon-park: 41 pt (31-49)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: pohang-steelers-pohang
11) jeong-hyun-kim: 36 pt (30-48)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
12) darijan-bojanic: 34 pt (14-54)
   SQUADRA: ulsan-ulsan | AVVERSARIO: anyang-anyang
13) jin-gyu-kim: 34 pt (24-46)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul
14) jae-hyeok-oh: 32 pt (18-50)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
15) kyoung-rok-choi: 18 pt (8-44)
   SQUADRA: gwangju-gwangju | AVVERSARIO: daejeon-citizen-daejeon
16) seong-ung-maeng: 15 pt (6-19)
   SQUADRA: sangju-sangmu-sangju | AVVERSARIO: N/D
17) ka-ram-han: 14 pt (5-20)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
18) jun-ha-kim: 11 pt (5-17)
   SQUADRA: jeju-united-seogwipo-jeju-do | AVVERSARIO: incheon-united-incheon
19) seong-woo-moon: 5 pt (0-33)
   SQUADRA: anyang-anyang | AVVERSARIO: ulsan-ulsan
20) joao-pedro-costa-gamboa: 2 pt (0-6)
   SQUADRA: jeonbuk-motors-jeonju | AVVERSARIO: seoul-seoul

(2 esclusi/non disponibili questa giornata)
